position,randomise,channel_id,channel_title,video_id,url,published_at,published_at_sql,year,month,day,video_title,video_description,tags,video_category_label,duration_sec,definition,caption,default_language,default_l_audio_language,thumbnail_maxres,licensed_content,location_description,view_count,like_count,favorite_count,comment_count,controversy,clicks,body_politics,eff_lead,business,health,society,television_program,entertainment,lifestyle_(sociology),hobby,humour,politics,no_topics
72,810,UC8yH-uI81UUtEMDsowQyx1g,SABC News,N2d1eBI5Zjc,https://www.youtube.com/watch?v=N2d1eBI5Zjc,2020-09-07T07:43:52Z,2020-09-07 7:43:52,2020,9,7,EFF embarks on nationwide shutdown of Clicks stores in Goodwood Mall: Mariska Botha,"The EFF has threatened to shut down all Clicks stores across the country if it continues operating. The party has called for the closure of the health and lifestyle retail stores after it failed to meet its list of demands for corrective action over its controversial online advert. Clicks later removed the images and posted an apology, but the EFF says it's not convinced the apology is genuine. Our reporter Mariska Botha is at Goodwood. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news;economic freedom fighters;clicks;goodwood;western cape,News & Politics,276,hd,FALSE,NA,en,https://i.ytimg.com/vi/N2d1eBI5Zjc/maxresdefault.jpg,1,NA,7297,74,0,34,yes,yes,yes,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
132,404,UC8yH-uI81UUtEMDsowQyx1g,SABC News,JXz_3WWo3ew,https://www.youtube.com/watch?v=JXz_3WWo3ew,2020-09-07T04:35:29Z,2020-09-07 4:35:29,2020,9,7,#SABCNews AM Headlines | 07 September 2020,"For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news,News & Politics,126,hd,FALSE,NA,en,https://i.ytimg.com/vi/JXz_3WWo3ew/maxresdefault.jpg,1,NA,3147,12,0,2,yes,yes,yes,no,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118,532,UConSnA3NwFFj40GfMsdsG7w,Palesa L. Phillips,d3XbHqzZVX0,https://www.youtube.com/watch?v=d3XbHqzZVX0,2020-08-04T16:10:22Z,2020-08-04 16:10:22,2020,8,4,BEST DIY HAIR MASK- BENTONITE CLAY ON NATURAL HAIR (4B) | SOUTH AFRICAN HAIR YOUTUBER,"Hey Cuties! As we continue to share tips and tricks that help us through our natural hair journies- I decided to show you guys one of my favourite DIY hair masks - The Bentonite Clay hair mask. This hair mask gives your natural hair definition and makes your curls pop. It clarifies without making your hair dry. 🌸 Catch up with me on Social media: Instagram: https://www.instagram.com/palesalfry/ Twitter: https://www.twitter.com/palesalfry/ Facebook: https://www.facebook.com/palesalfry/ TikTok: https://www.tiktok.com/palesalfry/ For any business inquiries and collaborations, please email palesaL.Fry@gmail.com Thank you so much for watching!!",bentonite clay mask;bentonite clay natural hair;aztec;aztec healing clay on 4c hair;results;before and after;natural hair cleanser;best diy hair mask;hair growth;how to define your curls;how to keep curls moiturised;wash day;south african youtuber;4b hair routines;4b hair south africa;raquel molatole;mpumi ledwaba;sinovuyo mondliwa;yolz;mandisa kuhle;xukununu,People & Blogs,525,hd,FALSE,NA,en,https://i.ytimg.com/vi/d3XbHqzZVX0/maxresdefault.jpg,1,NA,1218,64,0,21,no,no,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
299,210,UCIE97xi1He0-txR0vbTaGTg,Absolute Controversy,fqsQl5OcxIg,https://www.youtube.com/watch?v=fqsQl5OcxIg,2020-09-09T14:38:28Z,2020-09-09 14:38:28,2020,9,9,Controversial Racist Ad - She Washes the Black Off of Him,"This controversial ad is accused of being racist. Shown in China, it shows a Black man being changed to a lighter Asian man. Their excuse? It was a copy of this Italian ad: https://youtu.be/9jOTJzCSUt0 What do you think? Racist? Or harmless detergent ad? Subscribe for more controversial videos.",controversial ads;ads that make you think;crazy ads;interesting ads;wild ads;asian ads;black ads;controversial advertisements;controversial adverts,People & Blogs,108,hd,FALSE,NA,NA,NA,NA,NA,102,5,0,0,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40,511,UCxsPqSzvygNiPQFpwYaRp_A,Through The Lens,OSw53x1iH0k,https://www.youtube.com/watch?v=OSw53x1iH0k,2020-09-08T10:00:04Z,2020-09-08 10:00:04,2020,9,8,"Natural hair Chat - hair types, Clicks campaign ad| South African YouTuber | Congolese YouTuber","Hey guys, Welcome back to my channel. In this week's video, I talk about different hair types, my journey to natural hair, and the products that work for me and I also rant a bit on the Clicks campaign advert that happened recently. I hope you'll enjoy the video. Don't forget to SUBSCRIBE!!! #naturalhair #everyhairisbeautiful #beyou #ownyourcrown #tipsandtricks --------------------------------------------------------------------------------------------------------------- Connect with me: Instagram: @keriikortez_ Twitter: @keriikortez -------------------------------------------------------------------------------------------------------------- Hair products that I use: Anything that has avocado oil, from the shampoo to the hair food to the spray, etc. Avocado is the girl she thinks she is!!! -------------------------------------------------------------------------------------------------------------- Hair Type Articles and quiz: https://blacknaps.org/know-your-hair-type/ www.naturallycurly.com/quiz",NA,People & Blogs,1418,sd,FALSE,NA,NA,https://i.ytimg.com/vi/OSw53x1iH0k/maxresdefault.jpg,NA,NA,106,9,0,4,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
43,521,UCzhqkiDP9FSd97bVuMN0cYA,Clicks South Africa,YVH3ccoXtnU,https://www.youtube.com/watch?v=YVH3ccoXtnU,2020-07-28T14:10:00Z,2020-07-28 14:10:00,2020,7,28,Mizani | Texture Love since 1991 | Clicks,NA,NA,Howto & Style,89,hd,FALSE,NA,NA,NA,NA,NA,218,1,0,0,no,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
46,371,UC2JwaStpwF9VTHQ1ai5W3vA,Lucy Marutle,fYI_khTVlus,https://www.youtube.com/watch?v=fYI_khTVlus,2020-09-09T17:05:42Z,2020-09-09 17:05:42,2020,9,9,CLICKS HAIR AD!! RACISM VS CONSCIOUSNESS|LUCY MARUTLE|SOUTH AFRICAN YOUTUBER|,"The recent uproar around Clicks Beauty store publishing a hair ad that is said to be Racist has actually become a catalyst to consciousness across the collective.As a black woman who embraces natural hair,i see no reason to be emotional and attribute it to racism..We taught industries how to treat us..we need to switch around our mentality and focus on loving and accepting ourselves as the beautiful people we are.It is not about race..Duality is man made.LET US BE THE CHANGE😍 #selflove #consciousness #Black #EFF #Naturalhair",NA,People & Blogs,618,hd,FALSE,NA,NA,NA,NA,NA,166,12,0,2,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
54,999,UCf_tny2C600yHWOO_XJJ_rQ,Graga wa Drama,p1YSMSYcv4Y,https://www.youtube.com/watch?v=p1YSMSYcv4Y,2020-09-12T14:58:31Z,2020-09-12 14:58:31,2020,9,12,Clicks Hair Ad|Clicks Pay Back Our Money |Clicks Owes Us||2020|South African Youtuber,#RacisimMustFall #ClicksMustFall #NatualHair #OurHair #OurCrown #ClicksMustPay,NA,People & Blogs,204,hd,FALSE,NA,NA,NA,NA,NA,483,70,0,95,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
58,841,UCir1mKgQMu5LAiCI2eFY01w,Shiro,w1yFskyg-PU,https://www.youtube.com/watch?v=w1yFskyg-PU,2020-09-15T14:59:03Z,2020-09-15 14:59:03,2020,9,15,clicks' hair advert goes south | shi talks,"Fellow beings! Clicks posted controversial advert and south africa didn't hold back in expressing how they felt about it. And well, i'm here to talk about it. Also... I really want this channel to grow, so please show your support. It'll costs you N$ 0.00. And I know we all love free stuff. You can do so by subscribing, liking, hitting the notification bell and even more importantly sharing it with people you know. My Social Media (emphasis on the singular 'media' cause I don't tweet or snap) https://www.instagram.com/shiro.w.mwangi/ Equipment Camera - Nikon D5300 https://www.amazon.com/Nikon-Digital-18-55mm-3-5-5-6G-Focus-S/dp/B00I1CPA0O/ref=sr_1_2?dchild=1&keywords=Nikon+D5300&qid=1595656641&s=electronics&sr=1-2 Editing - iMovie Tripod - books, keys, bottles, literally anything",shiro;shiro mwangi;clicks hair advert;clicks hair advert tresemme;tresemme adver;tresemme advert south africa;tresemme advert clicks;tresemme advert 2020 south africa;clicks advert south africa;clicks advert eff;clicks advert on black hair;clicks advert about natural hair;clicks advert gone wrong,Howto & Style,522,hd,FALSE,NA,en,https://i.ytimg.com/vi/w1yFskyg-PU/maxresdefault.jpg,NA,NA,278,21,0,6,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
80,166,UCfv4UEUKvA43JlsDiGpXUcw,Yolz Channel,3FknAfusMYE,https://www.youtube.com/watch?v=3FknAfusMYE,2020-09-08T15:04:05Z,2020-09-08 15:04:05,2020,9,8,STORYTIME: Hopefully this CLICKS cause this nonsense needs to stop.,"Hello hunies, I can't begin to describe how disappointed I am in Clicks and Tresemme. Having worked with both brands before, this is truly what I have to say on this. Let me know your thoughts on this advert and propose sustainable solutions that could help these brands do better. Connect with me: Shop my Sheet Masks: www.yolzbeauty.co.za IG: @yolzbeauty My IG: @yolzchannel My Twitter: @yolzchannel Facebook: Yolz Channel Business email: yolzchannel@gmail.com #ClicksHairAd #Naturalhair #StoryTime",yolz channel;clicks hair advert;clicks faces backlash;clicks under fire over hair;tresemme hair advert;beauty retailer in trouble;sa beauty retailer clicks;clicks advert outrage;clicks advert debacle;clicks in hot water;unpacking the clicks saga;clicks and tresemme hair advert;clicks advert in south africa;clicks controversial advert;natural hair;normal hair;clicks normal hair ad;south african natural;south african youtuber;natural hair youtuber;hair,Howto & Style,660,hd,FALSE,NA,en,https://i.ytimg.com/vi/3FknAfusMYE/maxresdefault.jpg,1,NA,20897,1971,0,228,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
88,351,UCx5pwNNI3m4_hV6L7W48hPw,Charmie,9O9ftUO4DqM,https://www.youtube.com/watch?v=9O9ftUO4DqM,2020-09-06T16:33:53Z,2020-09-06 16:33:53,2020,9,6,Clicks Racist Hair Advert vs EFF | Moto VLOG,"Clicks Racist Hair Advert vs EFF. | The recent Clicks Hair Ad has caused consternation across the black community. So far the issue has split comment sections. Others not seeing it offensive at all. EFF's statement is being questioned. ( Their demand is basically to see numbers of employees that identify as Black / African in executive and corporate levels. Please look up campaigns like ' Pull Up or Shut Up' if that request still confuses you.) (Personally), I will not support a company that does not have enough brainpower to see that this is offensive. Please Subscribe to keep up with my content. It's Free. Thank you all xx 💙 ---------------------------------- Part 2: https://youtu.be/-nhxEBKxpwo",black lives matter;clicks advert;clicks hair advert;eff;malema;moto vlog;rant;storytime;vlog;south african youtuber;julius malema;blm;racist advert;racism;discrimination;cancel clicks;no to violence;cruelty;black people;white people;dear white people,Autos & Vehicles,300,hd,FALSE,NA,NA,https://i.ytimg.com/vi/9O9ftUO4DqM/maxresdefault.jpg,NA,NA,9821,NA,0,12,yes,yes,yes,yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
93,742,UCzhqkiDP9FSd97bVuMN0cYA,Clicks South Africa,k0k5WYvWsZk,https://www.youtube.com/watch?v=k0k5WYvWsZk,2020-02-14T12:56:31Z,2020-02-14 12:56:31,2020,2,14,NEW Pond's mineral clay cleansers at Clicks!,"Brighten, target pimples and purify your skin with the new Ponds mineral clay cleaners! Available NOW! #Skincare #Beauty #Clicks",NA,Howto & Style,17,hd,FALSE,NA,NA,https://i.ytimg.com/vi/k0k5WYvWsZk/maxresdefault.jpg,NA,NA,1281,6,0,0,no,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
99,188,UCTlof84dJN9fcUvcb4aly0w,Kay Monqo,jE2f4kdkPqM,https://www.youtube.com/watch?v=jE2f4kdkPqM,2020-04-12T23:43:56Z,2020-04-12 23:43:56,2020,4,12,MUST HAVE NATURAL HAIR PRODUCTS: A BEGINNER'S GUIDE|| PRODUCTS ON A BUDGET|| SOUTH AFRICAN YOUTUBER,"Hey Guys As promised, I am going to be uploading almost everyday giving tips and guides about how to look after your natural hair whether you've just embarked on the natural hair journey or already have natural hair and still have some questions. Here are some of the products mentioned in the video with their prices, all these products can be found at either Dischem or Clicks. I am aware that the Carol's Daughter hair mask is quite scarce lately I really hope the stores do better on stocking their products because they really are great products. Afrobotanics Hydrating Conditioner 500ml : R99 Nilotiqua nourishing oil 250ml: R139 Nilotiqua deep moisture butter 250ml: R169 Afrobotanics Oil 100ml : R94,99 Afrobotanics twist curl and define cream: R74.99 AfriTrue shampoo 250ml: R67.99 I hope you guys enjoy this video Xx.. For collaborations: monqokhanyisa@gmail.com",NA,People & Blogs,982,hd,FALSE,NA,NA,https://i.ytimg.com/vi/jE2f4kdkPqM/maxresdefault.jpg,1,NA,81906,2850,0,168,no,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
103,707,UC8qg7_sJ8NM3D3GJgoEbMFA,Hot Mzansi,8GpjtyzDHQ8,https://www.youtube.com/watch?v=8GpjtyzDHQ8,2020-09-07T07:27:00Z,2020-09-07 7:27:00,2020,9,7,WATCH | Beautiful SA Women Send STRONG Messages To CLICKS After Racist Advert,WATCH | Beautiful SA Women Send STRONG Messages To CLICKS After Racist Advert,clicks advert;clicksmustfall;eff;julius malema;clicks shops;sa celebrity stories;sabc digital news;enca;news24;hotmzansi;owamie hlongwane entertainment,People & Blogs,225,sd,FALSE,NA,NA,https://i.ytimg.com/vi/8GpjtyzDHQ8/maxresdefault.jpg,1,NA,18908,176,0,39,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
123,971,UCoW2Cv8gzZv6LqYhVgxyTzQ,Owamie Entertainment,OOGgY-r5gqg,https://www.youtube.com/watch?v=OOGgY-r5gqg,2020-09-08T05:00:01Z,2020-09-08 5:00:01,2020,9,8,"Clicks In Hot Water After They Claimed Black People's Hair Is Dry, Damaged And Frizzy","Clicks In Hot Water After They Claimed Black People's Hair Is Dry, Damaged And Frizzy #Clicks #AlindeNgubane #Tresemme Alinde Ngubane's channel https://www.youtube.com/channel/UCPM7MduOm176M3fAvy1yNdw",NA,Entertainment,898,hd,FALSE,NA,NA,https://i.ytimg.com/vi/OOGgY-r5gqg/maxresdefault.jpg,1,NA,10647,549,0,232,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
124,456,UCNitZHqDsg6zG-a0RiKrgYw,DoRo Lungani,S0WbQE2CgEA,https://www.youtube.com/watch?v=S0WbQE2CgEA,2020-09-04T13:34:13Z,2020-09-04 13:34:13,2020,9,4,My views on clicks' racist advert | DoRo Talks,"clicks is in another racist scandal. The Clicks Company shared disturbing pictures on their website. These pictures show 2 women, 1 with african hair and another with European hair. The one with Afrcan hair is captioned ""Dry and Damaged hair"" and of course the white lady is captioned ""fine and flat hair"". This comes after months of protests around the world for Black Lives Matter. Doro shares his thoughts on the matter Follow me: Insta: @DoRo_Lungani TikTok: @DoRo_Lungani Facebook: DoRo Lungani",clicks;racist advertising;black lives matter;clicks racist advert,Comedy,231,hd,FALSE,NA,zu,NA,NA,NA,39223,91,0,31,yes,yes,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
152,964,UCc3j4dEIT7Cp4IGDnEm1ElA,Buhle N,BLKsoIibUFg,https://www.youtube.com/watch?v=BLKsoIibUFg,2022-07-14T13:00:06Z,2022-07-14 13:00:06,2022,7,14,MY *ABSOLUTE* FAVOURITE 4C HAIR PRODUCTS | THE HOLY GRAIL OF 4C HAIRCARE ft my favourite tools,"***OPEN ME 😃*** For best viewing pleasure, watch in HD 1080p ———————————— Molweni, molweni! I hope you’re well. Today I round up aaaallll my favourite hair products for 4c natural hair. I’d like to be of the opinion that most of the products mentioned are affordable natural hair products AND they are great for incorporating into a Afro winter haircare routine. These products are also beginner friendly and should form part of a beginner’s must have natural hair products. Most of these brands are proudly South African, except for palmers. I definitely love supporting local & truly, local is lekker. Don’t forget to like, comment, share and subscribe Products mentioned: Native child moisturising shampoo: Afrobotanics amina deep conditioner: Palmers natural fusions chia seed and Argan oil hair mask: R30-R60 My natural hair Hydration mask: R159 Girl boss mango & marula leave-in conditioner spray: My natural hair Leave-in conditioner: R137 Girl boss mango & marula growth butter: Double power curl butter: couldn’t find the price Products are available at clicks, dischem, cosmetic connection & TakeAlot ———————————— Socials: IG: buhlenaledi Tik tok: BuhleN_ Email: beengindi@gmail.com ——————————————————— #southafricanyoutuber #roadto1k #winterhaircare Music by STUDIO BEYOND - Lazy Anonymous - https://thmatc.co/?l=7C10B70B",favourite winter hair products;favourite natural hair products 2022;favourite 4c winter hair products;4c hair wash day products;best wash day products for 4c hair;4c winter hair care;4c products for hair growth;4c hair product reviews;high porosity;high porosity natural hair;high porosity hair products;low porosity natural hair;low porosity hair products;4c deep conditioner;4c hair loc method;4c winter moisture routine;beginner natural hair products,People & Blogs,646,hd,FALSE,NA,en-GB,https://i.ytimg.com/vi/BLKsoIibUFg/maxresdefault.jpg,NA,NA,405,27,0,12,yes,no,yes,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
